train_number,train_name,train_type,train_zone,sim_date,stop_seq,station_code,station_name,station_zone,lat,lon,dist_from_prev_km,cum_distance_km,scheduled_arrival_min,actual_arrival_min,delay_minutes,halt_minutes,tsr_active,tsr_speed_kmph,congestion_index,precedence_penalty_min,weather_state,priority_rank
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,53,SKG,SAKTIGARH,UNK,23.205879,87.971782,4.875,328.034,359.0,359.0,0.0,0,0,,0.374,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,54,PRAE,PALLA ROAD,UNK,23.179393,88.009121,4.821,332.854,363.0,367.3,4.3,0,0,,0.934,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,55,CHC,CHANCHAI,UNK,23.157905,88.025521,2.919,335.773,365.0,369.6,4.6,0,0,,0.073,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,56,MSAE,MASAGRAM,UNK,23.134791,88.042182,3.083,338.857,368.0,372.4,4.4,0,0,,0.109,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,57,NBAE,NABAGRAM,UNK,23.09918,88.066909,4.698,343.555,372.0,376.2,4.2,0,0,,0.096,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,58,JRAE,JAUGRAM,UNK,23.078737,88.080887,2.685,346.24,374.0,378.4,4.4,0,0,,0.275,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,59,JPQ,JHAPANDANGA,UNK,23.064129,88.091187,1.936,348.176,376.0,380.2,4.2,0,0,,0.151,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,60,GRAE,GURAP,UNK,23.02534,88.112282,4.823,353.0,380.0,383.6,3.6,0,0,,0.037,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,61,HIH,HAJIGARH,UNK,23.007032,88.121403,2.24,355.239,381.0,384.6,3.6,0,0,,0.017,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,62,SHBC,SIBAICHANDI,UNK,22.974465,88.13369,3.833,359.073,385.0,390.4,5.4,0,0,,0.826,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,63,DNHL,DHANIAKHALI,UNK,22.95019,88.143651,2.885,361.958,387.0,392.3,5.3,0,0,,0.232,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,64,BMAE,BELMURI,UNK,22.93272742,88.15233111,2.136,364.094,389.0,394.2,5.2,0,0,,0.368,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,65,PBZ,PORABAZAR,UNK,22.916427,88.15914,1.942,366.036,390.0,395.2,5.2,0,0,,0.39,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,66,CDAE,CHANDANPUR,UNK,22.8813,88.176177,4.278,370.314,394.0,399.3,5.3,0,0,,0.26,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,67,MDSE,MADHU SUDANPUR,UNK,22.845108,88.193499,4.398,374.712,398.0,403.1,5.1,0,0,,0.179,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,68,KQU,KAMARKUNDU,UNK,22.821631,88.205127,2.87,377.582,400.0,405.3,5.3,0,0,,0.198,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,69,BLAE,BALARAMBATI,UNK,22.8068127,88.21216842,1.799,379.381,401.0,406.2,5.2,0,0,,0.241,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,70,MBE,MIRZAPUR BANKIPUR,UNK,22.78738,88.224626,2.51,381.89,403.0,408.3,5.3,0,0,,0.297,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,71,BRPA,BARUIPARA,UNK,22.766787,88.237381,2.637,384.527,406.0,411.1,5.1,0,0,,0.116,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,72,BPAE,BEGUMPUR,UNK,22.737627,88.255644,3.744,388.272,409.0,414.2,5.2,0,0,,0.158,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,73,JOX,JANAI ROAD,UNK,22.722379,88.26511,1.954,390.226,411.0,416.2,5.2,0,0,,0.145,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,74,GBRA,GOBRA,UNK,22.695504,88.279274,3.323,393.548,413.0,418.4,5.4,0,0,,0.182,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,75,DKAE,DANKUNI,UNK,22.677422,88.291491,2.369,395.918,415.0,420.6,5.6,0,0,,0.363,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,76,BZL,BELANAGAR,UNK,22.661605,88.318224,3.258,399.176,418.0,423.5,5.5,0,0,,0.236,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,77,BLY,BALLY,UNK,22.65526558,88.34060655,2.402,401.579,420.0,425.6,5.6,0,0,,0.007,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,78,BEQ,BELUR,UNK,22.63591201,88.33950084,2.155,403.734,422.0,427.8,5.8,0,0,,0.216,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,79,LLH,LILUAH,UNK,22.621521,88.339559,1.6,405.334,423.0,428.9,5.9,0,0,,0.209,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-02,80,HWH,HOWRAH JN,UNK,22.584078,88.340999,4.166,409.5,426.0,432.1,6.1,0,0,,0.261,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,0,RNC,RANCHI,UNK,23.348811,85.33352,,0.0,0.0,3.6,3.6,0,0,,0.858,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,1,NKM,NAMKON,UNK,23.351755,85.376672,4.417,4.417,4.0,7.3,3.3,0,0,,0.116,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,2,TIS,TATISILWAI,UNK,23.369845,85.435706,6.353,10.77,11.0,13.4,2.4,0,0,,0.391,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,3,GAG,GANGAGHAT,UNK,23.36139824,85.5070501,7.343,18.113,19.0,20.9,1.9,0,0,,0.374,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,5,KITA,KITA,UNK,23.3648848,85.76424803,26.257,44.37,47.0,47.0,0.0,0,0,,0.359,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,6,SLF,SILLI,UNK,23.3515634,85.82812939,6.687,51.058,57.0,57.0,0.0,0,0,,0.281,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,7,MURI,MURI,UNK,23.37628437,85.86699069,4.826,55.884,65.0,65.0,0.0,2,0,,0.162,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,8,THO,TULIN,UNK,23.378363,85.902125,3.593,59.477,71.0,71.0,0.0,0,0,,0.168,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,9,JAA,JHALIDA,UNK,23.370005,85.975282,7.525,67.002,81.0,81.0,0.0,0,0,,0.23,0.0,foggy,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,10,KSX,KOTSHILA,UNK,23.411691,86.079548,11.607,78.609,96.0,96.0,0.0,0,0,,0.267,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,11,DRGU,DAMRU GHUTU,UNK,23.45136,86.08981,4.534,83.142,103.0,103.0,0.0,0,0,,0.357,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,12,PNW,PUNDHAG,UNK,23.508909,86.089576,6.399,89.542,111.0,111.0,0.0,0,0,,0.135,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,13,RDF,RADHAGAON,UNK,23.59787,86.089065,9.892,99.434,124.0,124.0,0.0,0,0,,0.205,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,14,BKSC,BOKARO STEEL CITY,UNK,23.656551,86.085016,6.538,105.972,133.0,133.0,0.0,5,0,,0.133,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,15,TKB,TUPKADIH,UNK,23.71361759,86.06389046,6.7,112.672,144.0,144.0,0.0,0,0,,0.2,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,16,RJB,RAJABERA,UNK,23.751105,86.080936,4.515,117.187,156.0,156.5,0.5,0,0,,0.338,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,17,CRP,CHANDRAPURA,UNK,23.755676,86.119775,3.985,121.173,163.0,163.4,0.4,2,0,,0.009,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,18,DDGA,DUGDA,UNK,23.75873842,86.16192797,4.304,125.476,170.0,170.0,0.0,0,0,,0.19,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,19,JNN,Jamuniatand,ECR,23.75454,86.191952,3.091,128.567,174.0,187.3,13.3,0,0,,0.097,0.0,foggy,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,20,PLJE,PHULWARTANR,UNK,23.77515,86.226577,4.203,132.771,182.0,195.8,13.8,0,0,,0.202,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,21,KTH,KATRASGARH,UNK,23.795757,86.302399,8.048,140.819,196.0,208.6,12.6,0,0,,0.183,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,22,SJA,SIJUA,UNK,23.79015569,86.3297281,2.849,143.668,201.0,212.8,11.8,0,0,,0.19,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,23,BZS,BANSJORA,UNK,23.789931,86.354545,2.525,146.193,205.0,216.3,11.3,0,0,,0.283,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,24,BZE,BASERIA,UNK,23.786754,86.381653,2.781,148.974,208.0,218.8,10.8,0,0,,0.087,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,25,KDS,KASUNDA JN,UNK,23.78998861,86.39589356,1.493,150.467,210.0,220.8,10.8,0,0,,0.172,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,26,DHN,DHANBAD JN,UNK,23.790966,86.428956,3.366,153.833,217.0,227.4,10.4,5,0,,0.013,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,27,DOKM,DOKRA HALT,UNK,23.782884,86.480808,5.352,159.184,222.0,231.7,9.7,0,0,,0.199,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,28,PKA,PRADHANKHUNTA,UNK,23.77259,86.515977,3.757,162.942,225.0,234.4,9.4,0,0,,0.371,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,29,CAM,CHHOTA AMBANA,UNK,23.76275318,86.57461305,6.066,169.008,230.0,239.9,9.9,0,0,,0.145,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,30,KAO,KALUBATHAN,UNK,23.758149,86.661294,8.836,177.845,237.0,246.1,9.1,0,0,,0.026,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,31,TNW,THAPAR NAGAR,UNK,23.769198,86.70137,4.259,182.104,241.0,249.2,8.2,0,0,,0.051,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,32,MMU,MUGMA,UNK,23.751414,86.747614,5.105,187.209,245.0,252.6,7.6,0,0,,0.088,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,33,KMME,KUMARDUBI,UNK,23.747453,86.794065,4.748,191.957,249.0,256.2,7.2,0,0,,0.011,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,34,BRR,BARAKAR,UNK,23.7416829,86.818859,2.604,194.561,251.0,258.2,7.2,0,0,,0.329,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,35,ULT,KULTI,UNK,23.737816,86.84887,3.085,197.646,254.0,261.4,7.4,0,0,,0.178,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,36,STN,SITARAMPUR,UNK,23.723864,86.896472,5.088,202.734,258.0,264.9,6.9,0,0,,0.204,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,37,BCQ,BARACHAK,UNK,23.706726,86.928133,3.744,206.478,261.0,267.9,6.9,0,0,,0.086,0.0,foggy,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,38,ASN,ASANSOL JN,UNK,23.691441,86.975152,5.08,211.558,265.0,271.3,6.3,2,0,,0.062,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,39,KPK,KALIPAHARI,UNK,23.6652,87.01593,5.075,216.633,269.0,274.9,5.9,0,0,,0.232,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,40,RNG,RANIGANJ,UNK,23.602851,87.11698,12.411,229.044,278.0,283.8,5.8,1,0,,0.05,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,41,UDL,ANDAL JN,UNK,23.579012,87.181194,7.06,236.104,284.0,289.2,5.2,0,0,,0.096,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,42,OYR,WARIA,UNK,23.537562,87.246177,8.069,244.173,290.0,295.0,5.0,0,0,,0.228,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,43,DGR,DURGAPUR,UNK,23.495046,87.297902,7.083,251.256,296.0,301.6,5.6,2,0,,0.91,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,44,RBH,RAJBANDH,UNK,23.476136,87.372314,7.875,259.131,302.0,307.4,5.4,0,0,,0.053,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,45,PAN,PANAGARH,UNK,23.443034,87.439587,7.787,266.918,309.0,314.4,5.4,0,0,,0.258,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,46,MNAE,MANKAR,UNK,23.420373,87.555822,12.124,279.041,317.0,321.4,4.4,0,0,,0.359,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,47,PAJ,PARAJ,UNK,23.387863,87.627505,8.159,287.201,324.0,327.3,3.3,0,0,,0.272,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,48,GLI,GALSI,UNK,23.358032,87.681236,6.409,293.61,330.0,331.7,1.7,0,0,,0.057,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,49,KAN,KHANA JN,UNK,23.320577,87.769547,9.932,303.542,338.0,338.4,0.4,0,0,,0.34,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,50,TIT,TALIT,UNK,23.29331,87.819122,5.901,309.443,342.0,342.0,0.0,0,0,,0.017,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,51,BWN,BARDDHAMAN JN,UNK,23.249718,87.870281,7.128,316.571,349.0,349.0,0.0,0,0,,0.362,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,52,GRP,GANGPUR,UNK,23.223525,87.928116,6.588,323.159,355.0,355.0,0.0,0,0,,0.092,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,53,SKG,SAKTIGARH,UNK,23.205879,87.971782,4.875,328.034,359.0,359.0,0.0,0,0,,0.289,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,54,PRAE,PALLA ROAD,UNK,23.179393,88.009121,4.821,332.854,363.0,363.0,0.0,0,0,,0.399,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,55,CHC,CHANCHAI,UNK,23.157905,88.025521,2.919,335.773,365.0,365.2,0.2,0,0,,0.138,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,56,MSAE,MASAGRAM,UNK,23.134791,88.042182,3.083,338.857,368.0,368.1,0.1,0,0,,0.342,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,57,NBAE,NABAGRAM,UNK,23.09918,88.066909,4.698,343.555,372.0,372.0,0.0,0,0,,0.285,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,58,JRAE,JAUGRAM,UNK,23.078737,88.080887,2.685,346.24,374.0,374.1,0.1,0,0,,0.118,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,59,JPQ,JHAPANDANGA,UNK,23.064129,88.091187,1.936,348.176,376.0,376.0,0.0,0,0,,0.198,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,60,GRAE,GURAP,UNK,23.02534,88.112282,4.823,353.0,380.0,390.0,10.0,0,0,,0.785,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,61,HIH,HAJIGARH,UNK,23.007032,88.121403,2.24,355.239,381.0,391.0,10.0,0,0,,0.056,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,62,SHBC,SIBAICHANDI,UNK,22.974465,88.13369,3.833,359.073,385.0,395.2,10.2,0,0,,0.171,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,63,DNHL,DHANIAKHALI,UNK,22.95019,88.143651,2.885,361.958,387.0,397.3,10.3,0,0,,0.079,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,64,BMAE,BELMURI,UNK,22.93272742,88.15233111,2.136,364.094,389.0,399.3,10.3,0,0,,0.136,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,65,PBZ,PORABAZAR,UNK,22.916427,88.15914,1.942,366.036,390.0,400.3,10.3,0,0,,0.029,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,66,CDAE,CHANDANPUR,UNK,22.8813,88.176177,4.278,370.314,394.0,404.0,10.0,0,0,,0.028,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,67,MDSE,MADHU SUDANPUR,UNK,22.845108,88.193499,4.398,374.712,398.0,408.3,10.3,0,0,,0.047,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,68,KQU,KAMARKUNDU,UNK,22.821631,88.205127,2.87,377.582,400.0,410.3,10.3,0,0,,0.256,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,69,BLAE,BALARAMBATI,UNK,22.8068127,88.21216842,1.799,379.381,401.0,411.4,10.4,0,0,,0.073,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,70,MBE,MIRZAPUR BANKIPUR,UNK,22.78738,88.224626,2.51,381.89,403.0,413.6,10.6,0,0,,0.262,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,71,BRPA,BARUIPARA,UNK,22.766787,88.237381,2.637,384.527,406.0,416.2,10.2,0,0,,0.113,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,72,BPAE,BEGUMPUR,UNK,22.737627,88.255644,3.744,388.272,409.0,419.3,10.3,0,0,,0.014,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,73,JOX,JANAI ROAD,UNK,22.722379,88.26511,1.954,390.226,411.0,421.3,10.3,0,0,,0.395,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,74,GBRA,GOBRA,UNK,22.695504,88.279274,3.323,393.548,413.0,423.3,10.3,0,0,,0.203,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,75,DKAE,DANKUNI,UNK,22.677422,88.291491,2.369,395.918,415.0,425.4,10.4,0,0,,0.073,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,76,BZL,BELANAGAR,UNK,22.661605,88.318224,3.258,399.176,418.0,428.0,10.0,0,0,,0.176,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,77,BLY,BALLY,UNK,22.65526558,88.34060655,2.402,401.579,420.0,430.1,10.1,0,0,,0.177,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,78,BEQ,BELUR,UNK,22.63591201,88.33950084,2.155,403.734,422.0,431.9,9.9,0,0,,0.149,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,79,LLH,LILUAH,UNK,22.621521,88.339559,1.6,405.334,423.0,432.9,9.9,0,0,,0.248,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-03,80,HWH,HOWRAH JN,UNK,22.584078,88.340999,4.166,409.5,426.0,435.6,9.6,0,0,,0.287,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,0,RNC,RANCHI,UNK,23.348811,85.33352,,0.0,0.0,0.0,0.0,0,0,,0.196,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,1,NKM,NAMKON,UNK,23.351755,85.376672,4.417,4.417,4.0,4.0,0.0,0,0,,0.104,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,2,TIS,TATISILWAI,UNK,23.369845,85.435706,6.353,10.77,11.0,11.0,0.0,0,0,,0.366,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,3,GAG,GANGAGHAT,UNK,23.36139824,85.5070501,7.343,18.113,19.0,19.0,0.0,0,0,,0.365,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,5,KITA,KITA,UNK,23.3648848,85.76424803,26.257,44.37,47.0,47.0,0.0,0,0,,0.384,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,6,SLF,SILLI,UNK,23.3515634,85.82812939,6.687,51.058,57.0,57.0,0.0,0,0,,0.391,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,7,MURI,MURI,UNK,23.37628437,85.86699069,4.826,55.884,65.0,65.2,0.2,2,0,,0.143,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,8,THO,TULIN,UNK,23.378363,85.902125,3.593,59.477,71.0,71.8,0.8,0,0,,0.138,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,9,JAA,JHALIDA,UNK,23.370005,85.975282,7.525,67.002,81.0,81.5,0.5,0,0,,0.213,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,10,KSX,KOTSHILA,UNK,23.411691,86.079548,11.607,78.609,96.0,96.0,0.0,0,0,,0.195,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,11,DRGU,DAMRU GHUTU,UNK,23.45136,86.08981,4.534,83.142,103.0,103.0,0.0,0,0,,0.303,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,12,PNW,PUNDHAG,UNK,23.508909,86.089576,6.399,89.542,111.0,111.3,0.3,0,0,,0.226,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,13,RDF,RADHAGAON,UNK,23.59787,86.089065,9.892,99.434,124.0,125.1,1.1,0,0,,0.191,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,14,BKSC,BOKARO STEEL CITY,UNK,23.656551,86.085016,6.538,105.972,133.0,134.2,1.2,5,0,,0.064,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,15,TKB,TUPKADIH,UNK,23.71361759,86.06389046,6.7,112.672,144.0,144.0,0.0,0,0,,0.22,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,16,RJB,RAJABERA,UNK,23.751105,86.080936,4.515,117.187,156.0,156.0,0.0,0,0,,0.116,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,17,CRP,CHANDRAPURA,UNK,23.755676,86.119775,3.985,121.173,163.0,163.2,0.2,2,0,,0.252,0.0,foggy,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,18,DDGA,DUGDA,UNK,23.75873842,86.16192797,4.304,125.476,170.0,170.0,0.0,0,0,,0.016,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,19,JNN,Jamuniatand,ECR,23.75454,86.191952,3.091,128.567,174.0,174.0,0.0,0,0,,0.157,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,20,PLJE,PHULWARTANR,UNK,23.77515,86.226577,4.203,132.771,182.0,182.0,0.0,0,0,,0.315,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,21,KTH,KATRASGARH,UNK,23.795757,86.302399,8.048,140.819,196.0,196.0,0.0,0,0,,0.16,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,22,SJA,SIJUA,UNK,23.79015569,86.3297281,2.849,143.668,201.0,201.0,0.0,0,0,,0.283,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,23,BZS,BANSJORA,UNK,23.789931,86.354545,2.525,146.193,205.0,205.0,0.0,0,0,,0.392,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,24,BZE,BASERIA,UNK,23.786754,86.381653,2.781,148.974,208.0,208.1,0.1,0,0,,0.33,0.0,clear,2
12020,Ranchi-Howrah Shatabdi Express,Shtb,ER,2026-01-04,25,KDS,KASUNDA JN,UNK,23.78998861,86.39589356,1.493,150.467,210.0,210.0,0.0,0,0,,0.362,0.0,clear,2
