train_number,sim_date,train_type,train_zone,priority_rank,is_train_period,cur_station_name,next_station_name,cur_stop_seq,cur_delay_minutes,cur_cum_distance_km,distance_remaining_km,cur_scheduled_min,next_scheduled_min,upcoming_dist_km,upcoming_tsr_frac,upcoming_congestion_mean,upcoming_foggy_frac,next_station_zone,target_delay_minutes,hist_avg_delay_by_train,hist_avg_delay_by_type
12032,2026-01-22,Shtb,NR,2,True,AMBALA CANT JN,NEW DELHI,33,8.1,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.115,0.0,UNK,19.5,10.368840579710145,16.703789389708817
12032,2026-01-23,Shtb,NR,2,True,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.327,1.0,UNK,0.3,10.368840579710145,16.703789389708817
12032,2026-01-23,Shtb,NR,2,True,BEAS,JALANDHAR CITY,6,0.3,42.981,416.33,28.0,61.0,7.189,0.0,0.15,1.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-23,Shtb,NR,2,True,JALANDHAR CITY,PHAGWARA JN,11,0.0,79.043,380.268,61.0,76.0,7.514,0.0,0.097,0.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-23,Shtb,NR,2,True,PHAGWARA JN,LUDHIANA JN,14,0.0,99.923,359.388,76.0,111.0,13.049,0.0,0.391,0.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-23,Shtb,NR,2,True,LUDHIANA JN,AMBALA CANT JN,20,0.0,148.382,310.929,111.0,198.0,7.475,0.0,0.117,0.0,UNK,8.7,10.368840579710145,16.703789389708817
12032,2026-01-23,Shtb,NR,2,True,AMBALA CANT JN,NEW DELHI,33,8.7,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.191,0.0,UNK,22.6,10.368840579710145,16.703789389708817
12032,2026-01-24,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,2.6,0.0,459.311,0.0,28.0,5.524,0.0,0.041,1.0,UNK,3.3,10.368840579710145,16.703789389708817
12032,2026-01-24,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,3.3,42.981,416.33,28.0,61.0,7.189,0.0,0.111,0.0,UNK,2.3,10.368840579710145,16.703789389708817
12032,2026-01-24,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,2.3,79.043,380.268,61.0,76.0,7.514,0.0,0.865,1.0,UNK,4.7,10.368840579710145,16.703789389708817
12032,2026-01-24,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,4.7,99.923,359.388,76.0,111.0,13.049,0.0,0.091,1.0,UNK,3.3,10.368840579710145,16.703789389708817
12032,2026-01-24,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,3.3,148.382,310.929,111.0,198.0,7.475,0.0,0.289,1.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-24,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,0.0,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.153,1.0,UNK,6.4,10.368840579710145,16.703789389708817
12032,2026-01-25,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.223,1.0,UNK,12.7,10.368840579710145,16.703789389708817
12032,2026-01-25,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,12.7,42.981,416.33,28.0,61.0,7.189,0.0,0.335,0.0,UNK,17.1,10.368840579710145,16.703789389708817
12032,2026-01-25,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,17.1,79.043,380.268,61.0,76.0,7.514,0.0,0.957,0.0,UNK,16.0,10.368840579710145,16.703789389708817
12032,2026-01-25,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,16.0,99.923,359.388,76.0,111.0,13.049,0.0,0.231,1.0,UNK,37.5,10.368840579710145,16.703789389708817
12032,2026-01-25,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,37.5,148.382,310.929,111.0,198.0,7.475,0.0,0.072,0.0,UNK,27.0,10.368840579710145,16.703789389708817
12032,2026-01-25,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,27.0,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.088,1.0,UNK,65.8,10.368840579710145,16.703789389708817
12032,2026-01-26,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.121,1.0,UNK,13.9,10.368840579710145,16.703789389708817
12032,2026-01-26,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,13.9,42.981,416.33,28.0,61.0,7.189,0.0,0.106,0.0,UNK,13.0,10.368840579710145,16.703789389708817
12032,2026-01-26,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,13.0,79.043,380.268,61.0,76.0,7.514,0.0,0.159,1.0,UNK,13.7,10.368840579710145,16.703789389708817
12032,2026-01-26,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,13.7,99.923,359.388,76.0,111.0,13.049,0.0,0.179,1.0,UNK,12.7,10.368840579710145,16.703789389708817
12032,2026-01-26,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,12.7,148.382,310.929,111.0,198.0,7.475,0.0,0.211,0.0,UNK,9.1,10.368840579710145,16.703789389708817
12032,2026-01-26,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,9.1,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.066,0.0,UNK,58.9,10.368840579710145,16.703789389708817
12032,2026-01-27,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.663,1.0,UNK,16.7,10.368840579710145,16.703789389708817
12032,2026-01-27,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,16.7,42.981,416.33,28.0,61.0,7.189,0.0,0.058,0.0,UNK,15.8,10.368840579710145,16.703789389708817
12032,2026-01-27,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,15.8,79.043,380.268,61.0,76.0,7.514,0.0,0.133,0.0,UNK,20.2,10.368840579710145,16.703789389708817
12032,2026-01-27,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,20.2,99.923,359.388,76.0,111.0,13.049,0.0,0.087,0.0,UNK,20.9,10.368840579710145,16.703789389708817
12032,2026-01-27,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,20.9,148.382,310.929,111.0,198.0,7.475,0.0,0.385,0.0,UNK,12.5,10.368840579710145,16.703789389708817
12032,2026-01-27,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,12.5,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.224,1.0,UNK,73.6,10.368840579710145,16.703789389708817
12032,2026-01-28,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.027,0.0,UNK,0.2,10.368840579710145,16.703789389708817
12032,2026-01-28,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,0.2,42.981,416.33,28.0,61.0,7.189,0.0,0.049,1.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-28,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,0.0,79.043,380.268,61.0,76.0,7.514,0.0,0.181,0.0,UNK,12.4,10.368840579710145,16.703789389708817
12032,2026-01-28,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,12.4,99.923,359.388,76.0,111.0,13.049,0.0,0.0,0.0,UNK,19.6,10.368840579710145,16.703789389708817
12032,2026-01-28,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,19.6,148.382,310.929,111.0,198.0,7.475,0.0,0.315,0.0,UNK,21.5,10.368840579710145,16.703789389708817
12032,2026-01-28,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,21.5,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.142,0.0,UNK,87.4,10.368840579710145,16.703789389708817
12032,2026-01-29,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.305,1.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-29,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,0.0,42.981,416.33,28.0,61.0,7.189,0.0,0.29,1.0,UNK,1.1,10.368840579710145,16.703789389708817
12032,2026-01-29,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,1.1,79.043,380.268,61.0,76.0,7.514,0.0,0.183,0.0,UNK,1.2,10.368840579710145,16.703789389708817
12032,2026-01-29,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,1.2,99.923,359.388,76.0,111.0,13.049,0.0,0.149,0.0,UNK,0.0,10.368840579710145,16.703789389708817
12032,2026-01-29,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,0.0,148.382,310.929,111.0,198.0,7.475,0.0,0.07,0.0,UNK,6.1,10.368840579710145,16.703789389708817
12032,2026-01-29,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,6.1,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.201,0.0,UNK,78.3,10.368840579710145,16.703789389708817
12032,2026-01-30,Shtb,NR,2,False,AMRITSAR JN,BEAS,0,0.0,0.0,459.311,0.0,28.0,5.524,0.0,0.335,0.0,UNK,12.2,10.368840579710145,16.703789389708817
12032,2026-01-30,Shtb,NR,2,False,BEAS,JALANDHAR CITY,6,12.2,42.981,416.33,28.0,61.0,7.189,0.0,0.043,1.0,UNK,9.7,10.368840579710145,16.703789389708817
12032,2026-01-30,Shtb,NR,2,False,JALANDHAR CITY,PHAGWARA JN,11,9.7,79.043,380.268,61.0,76.0,7.514,0.0,0.065,1.0,UNK,32.8,10.368840579710145,16.703789389708817
12032,2026-01-30,Shtb,NR,2,False,PHAGWARA JN,LUDHIANA JN,14,32.8,99.923,359.388,76.0,111.0,13.049,0.0,0.097,1.0,UNK,30.7,10.368840579710145,16.703789389708817
12032,2026-01-30,Shtb,NR,2,False,LUDHIANA JN,AMBALA CANT JN,20,30.7,148.382,310.929,111.0,198.0,7.475,0.0,0.212,0.0,UNK,42.7,10.368840579710145,16.703789389708817
12032,2026-01-30,Shtb,NR,2,False,AMBALA CANT JN,NEW DELHI,33,42.7,261.81,197.50099999999998,198.0,356.0,1.843,0.0,0.13,1.0,UNK,121.1,10.368840579710145,16.703789389708817
52547,2026-01-01,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.285,0.0,NFR,1.2,5.239130434782608,2.7743961352657003
52547,2026-01-01,Toy,NFR,6,True,Ghoom,To Darjeeling,1,1.2,3.403,25.216,50.0,90.0,21.814,0.0,0.215,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-02,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.356,1.0,NFR,9.9,5.239130434782608,2.7743961352657003
52547,2026-01-02,Toy,NFR,6,True,Ghoom,To Darjeeling,1,9.9,3.403,25.216,50.0,90.0,21.814,0.0,0.341,0.0,NFR,18.4,5.239130434782608,2.7743961352657003
52547,2026-01-03,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.347,1.0,NFR,11.1,5.239130434782608,2.7743961352657003
52547,2026-01-03,Toy,NFR,6,True,Ghoom,To Darjeeling,1,11.1,3.403,25.216,50.0,90.0,21.814,0.0,0.024,0.0,NFR,10.2,5.239130434782608,2.7743961352657003
52547,2026-01-04,Toy,NFR,6,True,Darjeeling,Ghoom,0,14.9,0.0,28.619,0.0,50.0,3.403,0.0,0.042,0.0,NFR,17.5,5.239130434782608,2.7743961352657003
52547,2026-01-04,Toy,NFR,6,True,Ghoom,To Darjeeling,1,17.5,3.403,25.216,50.0,90.0,21.814,0.0,0.141,0.0,NFR,12.7,5.239130434782608,2.7743961352657003
52547,2026-01-05,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.364,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-05,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.32,1.0,NFR,8.0,5.239130434782608,2.7743961352657003
52547,2026-01-06,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.227,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-06,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.746,1.0,NFR,9.9,5.239130434782608,2.7743961352657003
52547,2026-01-07,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.336,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-07,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.214,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-08,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.273,0.0,NFR,0.8,5.239130434782608,2.7743961352657003
52547,2026-01-08,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.8,3.403,25.216,50.0,90.0,21.814,0.0,0.698,0.0,NFR,8.1,5.239130434782608,2.7743961352657003
52547,2026-01-09,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.045,0.0,NFR,1.9,5.239130434782608,2.7743961352657003
52547,2026-01-09,Toy,NFR,6,True,Ghoom,To Darjeeling,1,1.9,3.403,25.216,50.0,90.0,21.814,0.0,0.302,0.0,NFR,22.4,5.239130434782608,2.7743961352657003
52547,2026-01-10,Toy,NFR,6,True,Darjeeling,Ghoom,0,7.6,0.0,28.619,0.0,50.0,3.403,0.0,0.141,1.0,NFR,6.0,5.239130434782608,2.7743961352657003
52547,2026-01-10,Toy,NFR,6,True,Ghoom,To Darjeeling,1,6.0,3.403,25.216,50.0,90.0,21.814,0.0,0.289,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-11,Toy,NFR,6,True,Darjeeling,Ghoom,0,25.9,0.0,28.619,0.0,50.0,3.403,0.0,0.178,1.0,NFR,20.4,5.239130434782608,2.7743961352657003
52547,2026-01-11,Toy,NFR,6,True,Ghoom,To Darjeeling,1,20.4,3.403,25.216,50.0,90.0,21.814,0.0,0.365,1.0,NFR,14.8,5.239130434782608,2.7743961352657003
52547,2026-01-12,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.059,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-12,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.126,0.0,NFR,0.3,5.239130434782608,2.7743961352657003
52547,2026-01-13,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.277,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-13,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.103,0.0,NFR,2.7,5.239130434782608,2.7743961352657003
52547,2026-01-14,Toy,NFR,6,True,Darjeeling,Ghoom,0,9.0,0.0,28.619,0.0,50.0,3.403,0.0,0.167,0.0,NFR,7.2,5.239130434782608,2.7743961352657003
52547,2026-01-14,Toy,NFR,6,True,Ghoom,To Darjeeling,1,7.2,3.403,25.216,50.0,90.0,21.814,0.0,0.011,1.0,NFR,14.7,5.239130434782608,2.7743961352657003
52547,2026-01-15,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.988,0.0,NFR,3.1,5.239130434782608,2.7743961352657003
52547,2026-01-15,Toy,NFR,6,True,Ghoom,To Darjeeling,1,3.1,3.403,25.216,50.0,90.0,21.814,0.0,0.231,1.0,NFR,8.5,5.239130434782608,2.7743961352657003
52547,2026-01-16,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.016,0.0,NFR,3.7,5.239130434782608,2.7743961352657003
52547,2026-01-16,Toy,NFR,6,True,Ghoom,To Darjeeling,1,3.7,3.403,25.216,50.0,90.0,21.814,0.0,0.131,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-17,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.226,1.0,NFR,2.2,5.239130434782608,2.7743961352657003
52547,2026-01-17,Toy,NFR,6,True,Ghoom,To Darjeeling,1,2.2,3.403,25.216,50.0,90.0,21.814,0.0,0.265,1.0,NFR,0.8,5.239130434782608,2.7743961352657003
52547,2026-01-18,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.305,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-18,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.152,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-19,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.204,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-19,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.044,0.0,NFR,2.8,5.239130434782608,2.7743961352657003
52547,2026-01-20,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.327,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-20,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.263,0.0,NFR,2.7,5.239130434782608,2.7743961352657003
52547,2026-01-21,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.041,1.0,NFR,0.5,5.239130434782608,2.7743961352657003
52547,2026-01-21,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.5,3.403,25.216,50.0,90.0,21.814,0.0,0.101,1.0,NFR,3.3,5.239130434782608,2.7743961352657003
52547,2026-01-22,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.336,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-22,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.241,0.0,NFR,7.9,5.239130434782608,2.7743961352657003
52547,2026-01-23,Toy,NFR,6,True,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.211,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-23,Toy,NFR,6,True,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.359,1.0,NFR,7.3,5.239130434782608,2.7743961352657003
52547,2026-01-24,Toy,NFR,6,False,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.021,1.0,NFR,4.9,5.239130434782608,2.7743961352657003
52547,2026-01-24,Toy,NFR,6,False,Ghoom,To Darjeeling,1,4.9,3.403,25.216,50.0,90.0,21.814,0.0,0.052,0.0,NFR,6.0,5.239130434782608,2.7743961352657003
52547,2026-01-25,Toy,NFR,6,False,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.173,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-25,Toy,NFR,6,False,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.126,0.0,NFR,0.1,5.239130434782608,2.7743961352657003
52547,2026-01-26,Toy,NFR,6,False,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.062,1.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-26,Toy,NFR,6,False,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.192,0.0,NFR,2.7,5.239130434782608,2.7743961352657003
52547,2026-01-27,Toy,NFR,6,False,Darjeeling,Ghoom,0,9.1,0.0,28.619,0.0,50.0,3.403,0.0,0.091,1.0,NFR,6.8,5.239130434782608,2.7743961352657003
52547,2026-01-27,Toy,NFR,6,False,Ghoom,To Darjeeling,1,6.8,3.403,25.216,50.0,90.0,21.814,0.0,0.085,1.0,NFR,8.0,5.239130434782608,2.7743961352657003
52547,2026-01-28,Toy,NFR,6,False,Darjeeling,Ghoom,0,11.5,0.0,28.619,0.0,50.0,3.403,0.0,0.291,0.0,NFR,4.9,5.239130434782608,2.7743961352657003
52547,2026-01-28,Toy,NFR,6,False,Ghoom,To Darjeeling,1,4.9,3.403,25.216,50.0,90.0,21.814,0.0,0.342,1.0,NFR,3.8,5.239130434782608,2.7743961352657003
52547,2026-01-29,Toy,NFR,6,False,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.386,1.0,NFR,0.2,5.239130434782608,2.7743961352657003
52547,2026-01-29,Toy,NFR,6,False,Ghoom,To Darjeeling,1,0.2,3.403,25.216,50.0,90.0,21.814,0.0,0.004,1.0,NFR,2.5,5.239130434782608,2.7743961352657003
52547,2026-01-30,Toy,NFR,6,False,Darjeeling,Ghoom,0,0.0,0.0,28.619,0.0,50.0,3.403,0.0,0.238,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
52547,2026-01-30,Toy,NFR,6,False,Ghoom,To Darjeeling,1,0.0,3.403,25.216,50.0,90.0,21.814,0.0,0.355,0.0,NFR,0.0,5.239130434782608,2.7743961352657003
12328,2026-01-01,SF,ER,4,True,DEHRADUN,HARIDWAR JN,0,0.0,0.0,1558.591,0.0,80.0,4.31,0.0,0.304,0.0,NR,0.7,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,HARIDWAR JN,MORADABAD,6,0.7,48.371,1510.2199999999998,80.0,270.0,5.367,0.0,0.313,0.0,UNK,13.7,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,MORADABAD,BAREILLY,30,13.7,212.595,1345.9959999999999,270.0,350.0,2.172,0.0,0.276,0.0,UNK,12.3,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,BAREILLY,LUCKNOW,46,12.3,301.337,1257.254,350.0,600.0,6.7,0.0,0.05,0.0,UNK,18.5,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,LUCKNOW,SULTANPUR,79,18.5,538.654,1019.9369999999999,600.0,711.0,7.121,0.0,0.987,0.0,UNK,22.2,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,SULTANPUR,VARANASI JN,94,22.2,671.928,886.6629999999999,711.0,853.0,5.054,0.0,0.211,0.0,UNK,13.8,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,VARANASI JN,MUGHAL SARAI JN,114,13.8,813.488,745.1029999999998,853.0,898.0,5.253,0.0,0.093,0.0,UNK,10.8,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,MUGHAL SARAI JN,BUXAR,117,10.8,828.459,730.132,898.0,971.0,11.144,0.0,0.379,0.0,UNK,24.5,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,BUXAR,PATNA JN,132,24.5,922.373,636.2179999999998,971.0,1096.0,6.033,0.0,0.051,0.0,UNK,21.0,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,PATNA JN,MOKAMEH JN,148,21.0,1039.068,519.5229999999999,1096.0,1178.0,7.089,0.0,0.003,0.0,UNK,17.0,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,MOKAMEH JN,KIUL JN,167,17.0,1127.003,431.58799999999997,1178.0,1236.0,1.307,0.0,0.253,0.0,UNK,22.3,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,KIUL JN,JHAJHA,175,22.3,1160.951,397.6399999999999,1236.0,1304.0,11.461,0.0,0.741,0.0,UNK,22.4,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,JHAJHA,JASIDIH JN,182,22.4,1213.897,344.69399999999996,1304.0,1336.0,14.685,0.0,0.161,0.0,UNK,25.9,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,JASIDIH JN,MADHUPUR JN,186,25.9,1254.813,303.7779999999998,1336.0,1366.0,12.93,0.0,0.101,0.0,UNK,29.9,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,MADHUPUR JN,ASANSOL JN,190,29.9,1282.085,276.50599999999986,1366.0,1445.0,5.08,0.0,0.27,0.0,UNK,27.0,24.644565217391307,68.74090389016018
12328,2026-01-01,SF,ER,4,True,ASANSOL JN,HOWRAH JN,201,27.0,1360.65,197.9409999999998,1445.0,1633.0,4.166,0.0,0.277,0.0,UNK,39.9,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,DEHRADUN,HARIDWAR JN,0,0.0,0.0,1558.591,0.0,80.0,4.31,0.0,0.181,1.0,NR,25.8,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,HARIDWAR JN,MORADABAD,6,25.8,48.371,1510.2199999999998,80.0,270.0,5.367,0.0,0.339,0.0,UNK,20.5,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,MORADABAD,BAREILLY,30,20.5,212.595,1345.9959999999999,270.0,350.0,2.172,0.0,0.268,0.0,UNK,33.2,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,BAREILLY,LUCKNOW,46,33.2,301.337,1257.254,350.0,600.0,6.7,0.0,0.853,0.0,UNK,52.3,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,LUCKNOW,SULTANPUR,79,52.3,538.654,1019.9369999999999,600.0,711.0,7.121,0.0,0.15,0.0,UNK,41.9,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,SULTANPUR,VARANASI JN,94,41.9,671.928,886.6629999999999,711.0,853.0,5.054,0.0,0.135,0.0,UNK,33.5,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,VARANASI JN,MUGHAL SARAI JN,114,33.5,813.488,745.1029999999998,853.0,898.0,5.253,0.0,0.047,0.0,UNK,30.7,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,MUGHAL SARAI JN,BUXAR,117,30.7,828.459,730.132,898.0,971.0,11.144,0.0,0.021,0.0,UNK,33.5,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,BUXAR,PATNA JN,132,33.5,922.373,636.2179999999998,971.0,1096.0,6.033,0.0,0.383,0.0,UNK,31.2,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,PATNA JN,MOKAMEH JN,148,31.2,1039.068,519.5229999999999,1096.0,1178.0,7.089,0.0,0.215,0.0,UNK,29.1,24.644565217391307,68.74090389016018
12328,2026-01-02,SF,ER,4,True,MOKAMEH JN,KIUL JN,167,29.1,1127.003,431.58799999999997,1178.0,1236.0,1.307,0.0,0.305,0.0,UNK,34.8,24.644565217391307,68.74090389016018
